aggregateType,sourceFile,sourceRow,pageUrl,path,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,relatedPrimaryRouteForReview,evidenceBoundary,recommendedAction
PAGE,Seiten.csv,169,https://www.floxant.de/angebot-pruefen,/angebot-pruefen,0,6,0,65.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,170,https://www.floxant.de/ratgeber/umzug-versicherung,/ratgeber/umzug-versicherung,0,5,0,3.2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,171,https://www.floxant.de/wohnungsaufloesung-neustadt-an-der-donau,/wohnungsaufloesung-neustadt-an-der-donau,0,5,0,4.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,172,https://www.floxant.de/en/methodology,/en/methodology,0,5,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,173,https://www.floxant.de/umzug-teublitz,/umzug-teublitz,0,5,0,5.2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,174,https://www.floxant.de/en/umzug-deggendorf,/en/umzug-deggendorf,0,5,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,175,https://www.floxant.de/blog/grundreinigung-regensburg-angebot-kosten-pruefen,/blog/grundreinigung-regensburg-angebot-kosten-pruefen,0,5,0,6.4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,176,https://www.floxant.de/studentenumzug-neunburg-vorm-wald,/studentenumzug-neunburg-vorm-wald,0,5,0,6.4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,177,https://www.floxant.de/fairpreis-check,/fairpreis-check,0,5,0,6.6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,178,https://www.floxant.de/en/bueroumzug-ingolstadt,/en/bueroumzug-ingolstadt,0,5,0,6.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,179,https://www.floxant.de/korrekturen,/korrekturen,0,5,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,180,https://www.floxant.de/blog/hausverwaltung-treppenhausreinigung-regensburg,/blog/hausverwaltung-treppenhausreinigung-regensburg,0,5,0,7.6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,181,https://www.floxant.de/umzug-weiden,/umzug-weiden,0,5,0,7.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,182,https://www.floxant.de/reinigung-teublitz,/reinigung-teublitz,0,5,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,183,https://www.floxant.de/duesseldorf/luxusreinigung,/duesseldorf/luxusreinigung,0,5,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,184,https://www.floxant.de/reinigung-geisenfeld,/reinigung-geisenfeld,0,5,0,9.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,185,https://www.floxant.de/umzug-ergoldsbach,/umzug-ergoldsbach,0,5,0,10.2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,186,https://www.floxant.de/umzug-abensberg,/umzug-abensberg,0,5,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,187,https://www.floxant.de/umzug-muenchen-schwabing,/umzug-muenchen-schwabing,0,5,0,11.4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,188,https://www.floxant.de/blog/klaviertransport-regensburg-vorbereiten,/blog/klaviertransport-regensburg-vorbereiten,0,5,0,11.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,189,https://www.floxant.de/reinigung-beratzhausen,/reinigung-beratzhausen,0,5,0,11.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,190,https://www.floxant.de/krefeld/reinigung,/krefeld/reinigung,0,5,0,12.2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,191,https://www.floxant.de/eventreinigung,/eventreinigung,0,5,0,13.6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,192,https://www.floxant.de/property-operations,/property-operations,0,5,0,20.4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,193,https://www.floxant.de/reinigung-pfeffenhausen,/reinigung-pfeffenhausen,0,5,0,29.2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,194,https://www.floxant.de/entruempelung-gersthofen,/entruempelung-gersthofen,0,5,0,37.4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,195,https://www.floxant.de/entruempelung-oberasbach,/entruempelung-oberasbach,0,5,0,38.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,196,https://www.floxant.de/entruempelung-dingolfing,/entruempelung-dingolfing,0,5,0,52.8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,197,https://www.floxant.de/blog/wohnung-uebergabebereit-machen,/blog/wohnung-uebergabebereit-machen,0,4,0,2.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,198,https://www.floxant.de/klaviertransport-mering,/klaviertransport-mering,0,4,0,2.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,199,https://www.floxant.de/blog/google-unternehmensprofil-buchungslink-regensburg,/blog/google-unternehmensprofil-buchungslink-regensburg,0,4,0,3,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,200,https://www.floxant.de/en/editorial-policy,/en/editorial-policy,0,4,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,201,https://www.floxant.de/wohnungsaufloesung-thalmassing,/wohnungsaufloesung-thalmassing,0,4,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,202,https://www.floxant.de/ar/umzug-muenchen,/ar/umzug-muenchen,0,4,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,203,https://www.floxant.de/klaviertransport-freising,/klaviertransport-freising,0,4,0,4.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,204,https://www.floxant.de/unterhaltsreinigung-regensburg,/unterhaltsreinigung-regensburg,0,4,0,4.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,205,https://www.floxant.de/en/duesseldorf/office-cleaning,/en/duesseldorf/office-cleaning,0,4,0,4.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,206,https://www.floxant.de/blog/google-maps-buchungslink-regensburg,/blog/google-maps-buchungslink-regensburg,0,4,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,207,https://www.floxant.de/blog/fernumzug-bayern-nrw-tipps,/blog/fernumzug-bayern-nrw-tipps,0,4,0,6.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,208,https://www.floxant.de/blog/sichtbare-sauberkeit-vermietertermin,/blog/sichtbare-sauberkeit-vermietertermin,0,4,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,209,https://www.floxant.de/blog/budget-planung-umzug-kosten,/blog/budget-planung-umzug-kosten,0,4,0,6.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,210,https://www.floxant.de/regensburg/solarreinigung,/regensburg/solarreinigung,0,4,0,6.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,211,https://www.floxant.de/blog/service-kombination-umzug-reinigung-entruempelung,/blog/service-kombination-umzug-reinigung-entruempelung,0,4,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,212,https://www.floxant.de/klaviertransport-bamberg,/klaviertransport-bamberg,0,4,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,213,https://www.floxant.de/umzug-auerbach-in-der-oberpfalz,/umzug-auerbach-in-der-oberpfalz,0,4,0,7.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,214,https://www.floxant.de/reinigung-painten,/reinigung-painten,0,4,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,215,https://www.floxant.de/umzug-waldmuenchen,/umzug-waldmuenchen,0,4,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,216,https://www.floxant.de/blog/entruempelung-vor-wohnungsuebergabe,/blog/entruempelung-vor-wohnungsuebergabe,0,4,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,217,https://www.floxant.de/klaviertransport-bayreuth,/klaviertransport-bayreuth,0,4,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,218,https://www.floxant.de/entruempelung-teublitz,/entruempelung-teublitz,0,4,0,9.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,219,https://www.floxant.de/blog/hausverwaltung-weg-mieterwechsel-objektbetreuung-floxant,/blog/hausverwaltung-weg-mieterwechsel-objektbetreuung-floxant,0,4,0,9.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,220,https://www.floxant.de/bg/umzug-abensberg,/bg/umzug-abensberg,0,4,0,10.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,221,https://www.floxant.de/duesseldorf/haushaltsreinigung,/duesseldorf/haushaltsreinigung,0,4,0,10.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,222,https://www.floxant.de/klaviertransport-schweinfurt,/klaviertransport-schweinfurt,0,4,0,10.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,223,https://www.floxant.de/entruempelung-neufahrn-in-niederbayern,/entruempelung-neufahrn-in-niederbayern,0,4,0,10.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,224,https://www.floxant.de/entruempelung-thalmassing,/entruempelung-thalmassing,0,4,0,10.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,225,https://www.floxant.de/umzug-oberviechtach,/umzug-oberviechtach,0,4,0,10.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,226,https://www.floxant.de/anbieter-vergleichen,/anbieter-vergleichen,0,4,0,11.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,227,https://www.floxant.de/duesseldorf/solarreinigung,/duesseldorf/solarreinigung,0,4,0,11.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,228,https://www.floxant.de/praxisreinigung-regensburg,/praxisreinigung-regensburg,0,4,0,11.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,229,https://www.floxant.de/ratingen/reinigung,/ratingen/reinigung,0,4,0,16,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,230,https://www.floxant.de/klaviertransport-fuerth,/klaviertransport-fuerth,0,4,0,17.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,231,https://www.floxant.de/ru/umzug-rosenheim,/ru/umzug-rosenheim,0,4,0,22.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,232,https://www.floxant.de/regensburg/bueroreinigung,/regensburg/bueroreinigung,0,4,0,34.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,233,https://www.floxant.de/blog/praxisreinigung-duesseldorf-angebot-pruefen,/blog/praxisreinigung-duesseldorf-angebot-pruefen,0,4,0,44.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,234,https://www.floxant.de/blog/warum-baustaub-wiederkommt,/blog/warum-baustaub-wiederkommt,0,4,0,49.75,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,235,https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten,/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten,0,4,0,69.25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,236,https://www.floxant.de/bg/umzug-augsburg,/bg/umzug-augsburg,0,4,0,77,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,237,https://www.floxant.de/blog/regensburg-reinigung-services-gewerbe-praxis-hausverwaltung,/blog/regensburg-reinigung-services-gewerbe-praxis-hausverwaltung,0,4,0,79,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,238,https://www.floxant.de/fa/entruempelung-deggendorf,/fa/entruempelung-deggendorf,0,4,0,82,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,239,https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig,/blog/floxant-regensburg-regensburg-wo-taetig,0,3,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,240,https://www.floxant.de/blog/angebot-ohne-besichtigung-riskant,/blog/angebot-ohne-besichtigung-riskant,0,3,0,3.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,241,https://www.floxant.de/blog/geruchsproblem-dokumentieren-statt-ueberdecken,/blog/geruchsproblem-dokumentieren-statt-ueberdecken,0,3,0,3.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,242,https://www.floxant.de/en/regensburg/moving-costs,/en/regensburg/moving-costs,0,3,0,3.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,243,https://www.floxant.de/klaviertransport-dachau,/klaviertransport-dachau,0,3,0,3.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,244,https://www.floxant.de/klaviertransport-eichstaett,/klaviertransport-eichstaett,0,3,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,245,https://www.floxant.de/reinigung-lauf-an-der-pegnitz,/reinigung-lauf-an-der-pegnitz,0,3,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,246,https://www.floxant.de/studentenumzug-hausen,/studentenumzug-hausen,0,3,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,247,https://www.floxant.de/klaviertransport-schwandorf,/klaviertransport-schwandorf,0,3,0,4.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,248,https://www.floxant.de/umzug-zeitlarn,/umzug-zeitlarn,0,3,0,4.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,249,https://www.floxant.de/agb,/agb,0,3,0,5.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,250,https://www.floxant.de/blog/diskreter-umzug-sensible-situationen,/blog/diskreter-umzug-sensible-situationen,0,3,0,5.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,251,https://www.floxant.de/klaviertransport-starnberg,/klaviertransport-starnberg,0,3,0,5.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,252,https://www.floxant.de/en/corrections,/en/corrections,0,3,0,5.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
