"file","line","issue","severity","detail"
"app/uebergabeakte/page.tsx","491","REDUCED_MOTION_REVIEW","warning"," <a href={`tel:${company.phoneRaw}`} className=""inline-flex min-h-12 items-center justify-center rounded-xl border border-slate-200 bg-white px-6 text-sm font-black text-slate-800 transition hover:border-amber-200 hover:"
"app/uebergabeakte/page.tsx","501","TOUCH_TARGET_REVIEW","warning"," <Link href=""#uebergabeakte-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/uebergabeakte/page.tsx","501","FOCUS_STYLE_REVIEW","warning"," <Link href=""#uebergabeakte-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/uebergabeakte/page.tsx","504","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/uebergabeakte/page.tsx","504","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/uebergabeakte/page.tsx","507","TOUCH_TARGET_REVIEW","warning"," <a href={`tel:${company.phoneRaw}`} className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/uebergabeakte/page.tsx","507","FOCUS_STYLE_REVIEW","warning"," <a href={`tel:${company.phoneRaw}`} className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/treppenhausreinigung-regensburg/page.tsx","299","TOUCH_TARGET_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/treppenhausreinigung-regensburg/page.tsx","299","FOCUS_STYLE_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/treppenhausreinigung-regensburg/page.tsx","321","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/treppenhausreinigung-regensburg/page.tsx","321","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/treppenhausreinigung-regensburg/page.tsx","557","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/treppenhausreinigung-regensburg/page.tsx","557","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/teppichreinigung-regensburg/page.tsx","299","TOUCH_TARGET_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/teppichreinigung-regensburg/page.tsx","299","FOCUS_STYLE_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/teppichreinigung-regensburg/page.tsx","306","TOUCH_TARGET_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/teppichreinigung-regensburg/page.tsx","306","FOCUS_STYLE_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/teppichreinigung-regensburg/page.tsx","310","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/teppichreinigung-regensburg/page.tsx","310","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/teppichreinigung-regensburg/page.tsx","548","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/teppichreinigung-regensburg/page.tsx","548","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/standorte/page.tsx","202","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl bg-blue-600 px-6 py-3 text-sm font-semibold text-white transition hover:bg-blue-500"""
"app/standorte/page.tsx","209","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl border border-slate-200 bg-white px-6 py-3 text-sm font-semibold text-slate-800 transition hover:border-blue-200 hover:bg-blue-50"""
"app/standorte/page.tsx","295","REDUCED_MOTION_REVIEW","warning"," ""rounded-[1.75rem] border border-slate-200 bg-white p-6 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"";"
"app/standorte/page.tsx","316","TOUCH_TARGET_REVIEW","warning"," <Link key={item.title} href={item.href} className={classes}>"
"app/standorte/page.tsx","316","FOCUS_STYLE_REVIEW","warning"," <Link key={item.title} href={item.href} className={classes}>"
"app/standorte/page.tsx","353","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.45rem] border border-white bg-white px-5 py-5 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-blue-200 hover:bg-blue-50"""
"app/standorte/page.tsx","357","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-slate-400 transition group-hover:translate-x-0.5 group-hover:text-blue-700"" />"
"app/standorte/page.tsx","427","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.75rem] border border-slate-200 bg-white p-6 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"""
"app/standorte/page.tsx","459","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.15rem] border border-slate-200 bg-slate-50 px-4 py-4 text-sm font-semibold text-slate-700 transition hover:border-blue-200 hover:bg-blue-50 hover:text-slate-950"""
"app/standorte/page.tsx","486","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-[1.5rem] border border-slate-200 bg-white p-5 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"""
"app/standorte/page.tsx","497","REDUCED_MOTION_REVIEW","warning"," <ChevronRight className=""h-4 w-4 text-slate-400 transition-transform group-hover:translate-x-1 group-hover:text-blue-700"" />"
"app/standorte/page.tsx","525","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.5rem] border border-slate-200 bg-white p-6 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"""
"app/standorte/page.tsx","559","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.55rem] border border-slate-200 bg-white p-5 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"""
"app/signature-services/page.tsx","210","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-6 text-sm font-black text-slate-950 transition hover:bg-cyan-50"""
"app/signature-services/page.tsx","217","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-emerald-400 px-6 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"app/signature-services/page.tsx","339","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-6 text-sm font-black text-slate-950 transition hover:bg-slate-100"""
"app/signature-services/page.tsx","346","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-emerald-200/30 bg-emerald-400 px-6 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"app/signature/[slug]/page.tsx","154","REDUCED_MOTION_REVIEW","warning"," className=""group p-5 rounded-xl border border-border/50 hover:border-primary/30 transition-all"""
"app/signature/[slug]/page.tsx","156","REDUCED_MOTION_REVIEW","warning"," <h3 className=""font-semibold group-hover:text-primary transition-colors flex items-center gap-2"">"
"app/signature/[slug]/page.tsx","158","REDUCED_MOTION_REVIEW","warning"," <ChevronRight className=""w-4 h-4 opacity-0 group-hover:opacity-100 transition-opacity"" />"
"app/signature/[slug]/page.tsx","181","REDUCED_MOTION_REVIEW","warning"," className=""px-4 py-2 rounded-full border border-border/50 text-sm text-muted-foreground hover:text-primary hover:border-primary/30 transition-all"""
"app/service-finder/page.tsx","114","FOCUS_STYLE_REVIEW","warning"," <Link href=""/leistungen"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl bg-slate-950 px-4 text-sm font-black text-white"">"
"app/service-finder/page.tsx","118","FOCUS_STYLE_REVIEW","warning"," <Link href=""/fragen"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-300 bg-white px-4 text-sm font-black text-slate-950"">"
"app/service-area-bayern/page.tsx","289","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-14 items-center justify-center gap-3 rounded-2xl border border-slate-200 bg-white/90 px-8 text-[11px] font-black uppercase tracking-[0.16em] text-slate-900 shadow-sm shadow-slate-950/5 transitio"
"app/service-area-bayern/page.tsx","370","REDUCED_MOTION_REVIEW","warning"," className=""rounded-full border border-slate-200 bg-white px-3 py-2 text-[11px] font-bold text-slate-700 transition hover:border-blue-200 hover:bg-blue-50 hover:text-slate-950"""
"app/service-area-bayern/page.tsx","388","REDUCED_MOTION_REVIEW","warning"," className=""card-premium rounded-[1.9rem] p-6 transition-all hover:-translate-y-1 hover:border-blue-300/30"""
"app/service-area-bayern/page.tsx","442","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.15rem] border border-slate-200 bg-white px-4 py-4 text-sm font-semibold text-slate-700 transition hover:border-blue-200 hover:bg-blue-50 hover:text-slate-950"""
"app/service-area-bayern/page.tsx","479","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-2xl border border-slate-200 bg-white/86 px-4 py-3 text-sm font-semibold text-slate-700 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-0.5 hover:"
"app/service-area-bayern/page.tsx","482","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-1"" />"
"app/service-area-bayern/page.tsx","516","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-1"" />"
"app/service-area-bayern/page.tsx","543","REDUCED_MOTION_REVIEW","warning"," className=""card-premium rounded-[1.6rem] p-5 transition-all hover:-translate-y-1 hover:border-blue-300/30"""
"app/service-area-bayern/page.tsx","575","REDUCED_MOTION_REVIEW","warning"," className=""card-premium rounded-[1.5rem] p-6 transition-all hover:-translate-y-1 hover:border-blue-400/25"""
"app/schluesseluebergabe/page.tsx","134","REDUCED_MOTION_REVIEW","warning"," className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue-500/25 transition-all"
"app/schluesseluebergabe/page.tsx","145","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-12 items-center gap-2 rounded-xl border border-slate-200 bg-white px-6 text-sm font-medium text-slate-700 transition-all hover:bg-blue-50 hover:text-slate-900"""
"app/schluesseluebergabe/page.tsx","195","TOUCH_TARGET_REVIEW","warning"," <Link key={service.href} href={service.href} className=""card-premium group rounded-xl p-5 transition-all"">"
"app/schluesseluebergabe/page.tsx","195","FOCUS_STYLE_REVIEW","warning"," <Link key={service.href} href={service.href} className=""card-premium group rounded-xl p-5 transition-all"">"
"app/schluesseluebergabe/page.tsx","195","REDUCED_MOTION_REVIEW","warning"," <Link key={service.href} href={service.href} className=""card-premium group rounded-xl p-5 transition-all"">"
"app/schluesseluebergabe/page.tsx","196","REDUCED_MOTION_REVIEW","warning"," <h3 className=""flex items-center gap-2 font-semibold text-slate-950 transition-colors group-hover:text-blue-700"">"
"app/schluesseluebergabe/page.tsx","198","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 opacity-0 transition-opacity group-hover:opacity-100"" />"
"app/schadensbegrenzung/page.tsx","217","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-emerald-600 px-6 text-sm font-black text-white transition hover:bg-emerald-700"" data-event=""whatsapp_click"">"
"app/schadensbegrenzung/page.tsx","217","REDUCED_MOTION_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-emerald-600 px-6 text-sm font-black text-white transition hover:bg-emerald-700"" data-event=""whatsapp_click"">"
"app/schadensbegrenzung/page.tsx","221","FOCUS_STYLE_REVIEW","warning"," <Link href=""#schadensbegrenzung-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-red-700"" data-event=""service_card_cl"
"app/schadensbegrenzung/page.tsx","221","REDUCED_MOTION_REVIEW","warning"," <Link href=""#schadensbegrenzung-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-red-700"" data-event=""service_card_cl"
"app/schadensbegrenzung/page.tsx","304","FOCUS_STYLE_REVIEW","warning"," <Link href=""#schadensbegrenzung-form"" className=""mt-6 inline-flex min-h-11 items-center gap-2 rounded-xl bg-white px-4 text-sm font-black text-slate-950"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","342","FOCUS_STYLE_REVIEW","warning"," <Link href=""/angebotscheck"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl bg-white px-4 text-sm font-black text-slate-950"" data-event=""hero_cta_click"">"
"app/schadensbegrenzung/page.tsx","346","FOCUS_STYLE_REVIEW","warning"," <Link href=""/plattform-auftrag-pruefen"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-blue-200 bg-blue-50 px-4 text-sm font-black text-blue-900"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","350","FOCUS_STYLE_REVIEW","warning"," <Link href=""/plan-b-service"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-amber-200 bg-amber-50 px-4 text-sm font-black text-amber-900"" data-event=""service_card_click"" data-source=""damage_"
"app/schadensbegrenzung/page.tsx","354","FOCUS_STYLE_REVIEW","warning"," <Link href=""/diskreter-umzug-trennung-scheidung"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-stone-200 bg-white px-4 text-sm font-black text-stone-800"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","358","FOCUS_STYLE_REVIEW","warning"," <Link href=""/uebergabeakte"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-red-200 bg-white/70 px-4 text-sm font-black text-red-800"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","399","FOCUS_STYLE_REVIEW","warning"," <Link href=""/express-anfrage"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-200 bg-white px-4 text-sm font-black text-slate-800"">"
"app/schadensbegrenzung/page.tsx","403","FOCUS_STYLE_REVIEW","warning"," <Link href=""/wohnung-wieder-vermietbar"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-200 bg-white px-4 text-sm font-black text-slate-800"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","407","FOCUS_STYLE_REVIEW","warning"," <Link href=""/keller-muellraum-rettung-regensburg"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-amber-200 bg-white px-4 text-sm font-black text-amber-800"" data-event=""service_card_click"">"
"app/schadensbegrenzung/page.tsx","440","FOCUS_STYLE_REVIEW","warning"," <Link href=""#schadensbegrenzung-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-red-700"" data-event=""service_card_cl"
